Keyword,Period,Year,Date,Hit_Cleaned,Hit
Volk,1946-1969,1949,1949-03-10,"Der italienische Außenminister Graf Sforza bat ein neues Buch mit dem Titel ""Föderalismus oder neue Kriege"" vorgelegt, in dem die überragende Bedeutung des föderalistischen Gedankens als Grundbedingung eines friedlichen Zusammenlebens der Völker untersucht wird.","Der italienische Außenminister Graf Sforza bat ein neues Buch mit dem Titel ""Föderalismus oder neue Kriege"" vorgelegt, in dem die überragende Bedeutung des föderalistischen Gedankens als Grundbedingung eines friedlichen Zusammenlebens der Völker untersucht wird."
Volk,1946-1969,1949,1949-02-10,"Ihr Vertrauen wird mir die Kraft geben, immer der erste zu sein, wenn es gilt, Bekenntnis und Zeugnis abzulegen für den neuen Lebensgrundsatz des deutschen Volkes: Freiheit und Recht!""","Ihr Vertrauen wird mir die Kraft geben, immer der erste zu sein, wenn es gilt, Bekenntnis und Zeugnis abzulegen für den neuen Lebensgrundsatz des deutschen Volkes: Freiheit und Recht!"""
Volk,1946-1969,1949,1949-09-08,"In den nördlichsten, von den Deutschen unter General Rendulic total zerstörten und nach der Befreiung unter großen Opfern des ganzen Volkes wiederaufgebauten Provinzen Troms und Finnmark ist der Wahlkampf bereits in vollem Gange.","In den nördlichsten, von den Deutschen unter General Rendulic total zerstörten und nach der Befreiung unter großen Opfern des ganzen Volkes wiederaufgebauten Provinzen Troms und Finnmark ist der Wahlkampf bereits in vollem Gange."
Volk,1946-1969,1949,1949-08-11,"""Mögen die Radiobastarde in den Hinterhöfen New Yorks sich noch so anstrengen"", schrieb das Gewerkschaftsblatt ""Trud"" ""sie werden den Fortschritt der befreiten Völker nicht aufhalten können.","""Mögen die Radiobastarde in den Hinterhöfen New Yorks sich noch so anstrengen"", schrieb das Gewerkschaftsblatt ""Trud"" ""sie werden den Fortschritt der befreiten Völker nicht aufhalten können."
Volk,1946-1969,1949,1949-12-15,"Bei einer Parlamentarisierung des zwischenstaatlichen Lebens werden sich immer Völker finden, die sich durch Mehrheitsbeschlüsse in ihrem guten Recht beeinträchtigt fühlen.","Bei einer Parlamentarisierung des zwischenstaatlichen Lebens werden sich immer Völker finden, die sich durch Mehrheitsbeschlüsse in ihrem guten Recht beeinträchtigt fühlen."
Volk,1946-1969,1949,1949-09-08,"Hieß es erst, Religion sei Opium für das Volk, offenbart man jetzt, die orthodoxe Kirche solle leben!","Hieß es erst, Religion sei Opium für das Volk, offenbart man jetzt, die orthodoxe Kirche solle leben!"
Volk,1946-1969,1949,1949-11-24,"Die Informationsquellen des Volks sind das in Polentraditionelle ""Gerücht"" mit seinen oft hanebüchenen Behauptungen und der Londoner Rundfunk.","Die Informationsquellen des Volks sind das in Polentraditionelle ""Gerücht"" mit seinen oft hanebüchenen Behauptungen und der Londoner Rundfunk."
Volk,1946-1969,1949,1949-06-09,"Ob das Bewußtsein der Einheit im Zwist und der Brüderlichkeit im Krieg aus den Höhen des geschichtlichen, philosophischen und religiösen Denkens je in die Herzen der Völker herabsteigt? - ob es, wenn schon nicht den unerbittlichen Ernst, so doch die unmenschliche Gehässigkeit der Kämpfe zu mildern vermag?","Ob das Bewußtsein der Einheit im Zwist und der Brüderlichkeit im Krieg aus den Höhen des geschichtlichen, philosophischen und religiösen Denkens je in die Herzen der Völker herabsteigt? - ob es, wenn schon nicht den unerbittlichen Ernst, so doch die unmenschliche Gehässigkeit der Kämpfe zu mildern vermag?"
Volk,1946-1969,1949,1949-02-17,"Weite Kreide unseres Volkes wollen auf dieses Grundrecht nicht verzichten und sind der Meinung, daß der Besonderheit unserer heutigen Lage in einem Zusatz zum Gesetz Rechnung getragen werden: könnte.","Weite Kreide unseres Volkes wollen auf dieses Grundrecht nicht verzichten und sind der Meinung, daß der Besonderheit unserer heutigen Lage in einem Zusatz zum Gesetz Rechnung getragen werden: könnte."
Volk,1946-1969,1949,1949-06-30,"""Das deutsche Volk kann und wird das deutsche Gebiet jenseits von Oder und Neiße nicht freigeben.","""Das deutsche Volk kann und wird das deutsche Gebiet jenseits von Oder und Neiße nicht freigeben."
Volk,1946-1969,1949,1949-01-13,"Ein Volk genießt nicht deshalb geringe Sympathien, weil es abstoßende Eigenschaften hat, sondern deshalb, weil ihm anziehende Eigenschaften fehlen.","Ein Volk genießt nicht deshalb geringe Sympathien, weil es abstoßende Eigenschaften hat, sondern deshalb, weil ihm anziehende Eigenschaften fehlen."
Volk,1946-1969,1949,1949-06-02,"Die Vereinigten Staaten senden die Bilder, die sie ""größerer Sicherheit"" halber hierher gebracht hatten, an den Eigentümer, das deutsche Volk, zurück, weil der kulturelle Besitz eines Volkes von der besetzenden Macht nicht requiriert oder konfisziert werden darf.","Die Vereinigten Staaten senden die Bilder, die sie ""größerer Sicherheit"" halber hierher gebracht hatten, an den Eigentümer, das deutsche Volk, zurück, weil der kulturelle Besitz eines Volkes von der besetzenden Macht nicht requiriert oder konfisziert werden darf."
Volk,1946-1969,1949,1949-03-24,"Als die Advokaten, die sich um das Dokument gedrängt hatten, endlich auseinandergegangen sind, ergeht Rudenko sich in Beteuerungen der heißen Liebe, die das russische Volk für das französische im Busen trage, besonders für die tapfere französische Fliegerstaffel Normandie-Niemen.","Als die Advokaten, die sich um das Dokument gedrängt hatten, endlich auseinandergegangen sind, ergeht Rudenko sich in Beteuerungen der heißen Liebe, die das russische Volk für das französische im Busen trage, besonders für die tapfere französische Fliegerstaffel Normandie-Niemen."
Volk,1946-1969,1949,1949-12-22,"Seine Jugendjahre als Reisender, in allen Geschäften, die englischer Unternehmungsgeist sich im alten Rußland ausdenken konnte, hatten ihn kreuz und quer durch das ganze Reich geführt, immer in Berührung mit dem genuinsten Teil des russischen Volkes oder, richtiger gesagt, der mannigfaltigen Völkerschaften Rußlands.","Seine Jugendjahre als Reisender, in allen Geschäften, die englischer Unternehmungsgeist sich im alten Rußland ausdenken konnte, hatten ihn kreuz und quer durch das ganze Reich geführt, immer in Berührung mit dem genuinsten Teil des russischen Volkes oder, richtiger gesagt, der mannigfaltigen Völkerschaften Rußlands."
Volk,1946-1969,1949,1949-06-16,"- Natürlich wurde dieser Sketch niemals aufgeführt und wird es auch niemals werden, aber er soll - wenn auch in sehr paradoxer Form - die moralische Verwirrung des italienischen Volkes gegenüber den anderen Völkern und gegenüber sich selber zeigen.","- Natürlich wurde dieser Sketch niemals aufgeführt und wird es auch niemals werden, aber er soll - wenn auch in sehr paradoxer Form - die moralische Verwirrung des italienischen Volkes gegenüber den anderen Völkern und gegenüber sich selber zeigen."
Volk,1946-1969,1949,1949-12-22,"Der Physiologe sagt, die inneren und äußeren Unruhen, denen die Völker überall ausgesetzt sind, beeinflussen die Mütter ungünstig, so daß nur der weniger anspruchsvolle männliche Organismus zur Ausbildung gelangt.","Der Physiologe sagt, die inneren und äußeren Unruhen, denen die Völker überall ausgesetzt sind, beeinflussen die Mütter ungünstig, so daß nur der weniger anspruchsvolle männliche Organismus zur Ausbildung gelangt."
Volk,1946-1969,1950,1950-05-18,"Dieser Vorgang ist noch ohne Tradition, sonst würde von der Menge spontan die Hungerhymne angestimmt werden, die ja dermaleinst, kommen wird, wenn das neue Ideal erst Gemeingut des Volkes und der Volksdemokratie ist; einstweilen aber verharrt die Menge noch in ehrfürchtigem Schweigen, und niemand bemerkt es, wenn hier und da ein junger, strebender Mensch ganz still für sich versucht, dem Großen da im Kasten nachzueifern.","Dieser Vorgang ist noch ohne Tradition, sonst würde von der Menge spontan die Hungerhymne angestimmt werden, die ja dermaleinst, kommen wird, wenn das neue Ideal erst Gemeingut des Volkes und der Volksdemokratie ist; einstweilen aber verharrt die Menge noch in ehrfürchtigem Schweigen, und niemand bemerkt es, wenn hier und da ein junger, strebender Mensch ganz still für sich versucht, dem Großen da im Kasten nachzueifern."
Volk,1946-1969,1950,1950-06-01,"Nur: für diese Erkenntnis mußte nun gestritten werden, denn alsbald nach der Niederlage spaltete sich das deutsche Volk in die beiden Lager, das nationalistische und das republikanische.","Nur: für diese Erkenntnis mußte nun gestritten werden, denn alsbald nach der Niederlage spaltete sich das deutsche Volk in die beiden Lager, das nationalistische und das republikanische."
Volk,1946-1969,1950,1950-09-21,"""Das einfache Volk von Hanoi bezeichnet Ho Chi Minh (den Führer der Unabhängigkeitsbewegung) als Heiligen.","""Das einfache Volk von Hanoi bezeichnet Ho Chi Minh (den Führer der Unabhängigkeitsbewegung) als Heiligen."
Volk,1946-1969,1950,1950-07-13,"Malaparte steckt in einer italienischen Haut, in der Haut eines Volkes, das sowohl besiegt als befreit wird, das in sich selbst unter Mitsieger und Geschlagene zerfällt und das Bild erbarmungswürdiger Zerrissenheit und Demütigung bietet.","Malaparte steckt in einer italienischen Haut, in der Haut eines Volkes, das sowohl besiegt als befreit wird, das in sich selbst unter Mitsieger und Geschlagene zerfällt und das Bild erbarmungswürdiger Zerrissenheit und Demütigung bietet."
Volk,1946-1969,1950,1950-06-08,"Wer hat es sich heute wirklich bis in die letzten Konsequenzen klargemacht, daß in der Zeit seit 1945 nach Westdeutschland ein Volk in der Größe etwa des belgischen oder holländischen eingewandert ist, unter Zurücklassung aller für ein solches Volk vorhandenen Lebensgrundlagen!","Wer hat es sich heute wirklich bis in die letzten Konsequenzen klargemacht, daß in der Zeit seit 1945 nach Westdeutschland ein Volk in der Größe etwa des belgischen oder holländischen eingewandert ist, unter Zurücklassung aller für ein solches Volk vorhandenen Lebensgrundlagen!"
Volk,1946-1969,1950,1950-03-02,"Man darf jetzt mit Sicherheit annehmen, daß die Sowjetunion und China formelle Vorschläge für die Einberufung einer japanischen Friedenskonferenz machen werden, die die Vereinigten Staater nicht ablehnen können, ohne sich in den Augen der asiatischen Völker mit dem Odium einer friedensfeindlichen Haltung zu belasten.","Man darf jetzt mit Sicherheit annehmen, daß die Sowjetunion und China formelle Vorschläge für die Einberufung einer japanischen Friedenskonferenz machen werden, die die Vereinigten Staater nicht ablehnen können, ohne sich in den Augen der asiatischen Völker mit dem Odium einer friedensfeindlichen Haltung zu belasten."
Volk,1946-1969,1950,1950-07-06,"Kein Beispiel aus wüster Zeit, aus Epochen der Anarchie unter den Völkern verfängt, wenn man sie beschreiben will.","Kein Beispiel aus wüster Zeit, aus Epochen der Anarchie unter den Völkern verfängt, wenn man sie beschreiben will."
Volk,1946-1969,1950,1950-01-05,"Das State Department geht von der Überlegung aus, daß Rußland den farbigen Völkern nur wenig zu bieten hat.","Das State Department geht von der Überlegung aus, daß Rußland den farbigen Völkern nur wenig zu bieten hat."
Volk,1946-1969,1950,1950-06-29,"Wenn man zum Beispiel das thüringische Zentralorgan der SED ""Das Volk"" ansieht, so findet man darin (in der uns vorliegenden Ausgabe) insgesamt 64 Zeilen Meldungen aus dem Ausland und zehn Zeilen aus Westdeutschland.","Wenn man zum Beispiel das thüringische Zentralorgan der SED ""Das Volk"" ansieht, so findet man darin (in der uns vorliegenden Ausgabe) insgesamt 64 Zeilen Meldungen aus dem Ausland und zehn Zeilen aus Westdeutschland."
Volk,1946-1969,1950,1950-07-06,"Als Michelangelo den Palazzo Farnese mit einem kühnen und neuartigen Hauptgesimse bekrönte, drängte sich an dem Tag, an dem die Gerüste endlich entfernt wurden, das Volk zu Tausenden auf dem weiten Platz vor der Baustelle und erging sich in lebhaften Debatten darüber, ob die Proportionen des weit ausladenden Gesimses nun auch wirklich den harmonischen Abschluß des mächtigen Palastes bildeten oder nicht;","Als Michelangelo den Palazzo Farnese mit einem kühnen und neuartigen Hauptgesimse bekrönte, drängte sich an dem Tag, an dem die Gerüste endlich entfernt wurden, das Volk zu Tausenden auf dem weiten Platz vor der Baustelle und erging sich in lebhaften Debatten darüber, ob die Proportionen des weit ausladenden Gesimses nun auch wirklich den harmonischen Abschluß des mächtigen Palastes bildeten oder nicht;"
Volk,1946-1969,1950,1950-12-28,"""Durch den Beschluß, den verbrecherischen deutschen Militarisnus wieder aufzurichten, haben die Konferenzteilnehmer in Brüssel nicht nur einen Verrat am Frieden, sondern auch an ihren eigenen Völkern begangen.""","""Durch den Beschluß, den verbrecherischen deutschen Militarisnus wieder aufzurichten, haben die Konferenzteilnehmer in Brüssel nicht nur einen Verrat am Frieden, sondern auch an ihren eigenen Völkern begangen."""
Volk,1946-1969,1950,1950-09-14,"Jährlich verlassen ungefähr 3000 Absolventen, Chinesen, Japaner, Inder, Koreaner, Perser, Araber und die Angehörigen aller übrigen Völker Asiens diese Hochschule.","Jährlich verlassen ungefähr 3000 Absolventen, Chinesen, Japaner, Inder, Koreaner, Perser, Araber und die Angehörigen aller übrigen Völker Asiens diese Hochschule."
Volk,1946-1969,1950,1950-11-09,"Ich wünsche, daß er seine Kräfte dem Volk zur Verfügung stellt, denn das ist notwendig...'","Ich wünsche, daß er seine Kräfte dem Volk zur Verfügung stellt, denn das ist notwendig...'"
Volk,1946-1969,1950,1950-09-07,"Wenn die Nation einheitlich den Tag beginge und das ganze deutsche Volk daran beteiligt wäre, wäre es ein ""Nationaler Gedenktag des deutschen Volkes"".","Wenn die Nation einheitlich den Tag beginge und das ganze deutsche Volk daran beteiligt wäre, wäre es ein ""Nationaler Gedenktag des deutschen Volkes""."
Volk,1946-1969,1950,1950-10-26,"Was die Deutschen, als das in die tiefste Krise gestürzte Volk, für das übrige Europa bedeuten, das bedeuten die um all ihre Voraussetzungen in Tradition, Besitz und Heimatbindung gebrachten, zum Umdenken von Grund auf gezwungenen Vertriebenen.","Was die Deutschen, als das in die tiefste Krise gestürzte Volk, für das übrige Europa bedeuten, das bedeuten die um all ihre Voraussetzungen in Tradition, Besitz und Heimatbindung gebrachten, zum Umdenken von Grund auf gezwungenen Vertriebenen."
Volk,1946-1969,1950,1950-08-24,"Beide Teile lehnen die Anerkennung einer Kollektivschuld und des aus ihr fließenden Rachegedankens ab, ""verlangen aber die Wiedergutmachung der Schäden, die das tschechische Volk und das sudetendeutsche Volk erlitten haben, und die Bestrafung der geistigen Urheber und der ausführenden Organe der begangenen Verbrechen"", die nach Ansicht beider Teile durch eigene Volksgenossen erfolgen sollte.","Beide Teile lehnen die Anerkennung einer Kollektivschuld und des aus ihr fließenden Rachegedankens ab, ""verlangen aber die Wiedergutmachung der Schäden, die das tschechische Volk und das sudetendeutsche Volk erlitten haben, und die Bestrafung der geistigen Urheber und der ausführenden Organe der begangenen Verbrechen"", die nach Ansicht beider Teile durch eigene Volksgenossen erfolgen sollte."
Volk,1946-1969,1950,1950-09-21,"In dem Augenblick, da das Morden seinen Höhepunkt erreicht, tritt die Göttin Pallas Athene vor den Göttervater Zeus in der Sorge, diese Art von politischer Säuberung könne das ganze Volk verderben und ausrotten.","In dem Augenblick, da das Morden seinen Höhepunkt erreicht, tritt die Göttin Pallas Athene vor den Göttervater Zeus in der Sorge, diese Art von politischer Säuberung könne das ganze Volk verderben und ausrotten."
Volk,1946-1969,1950,1950-02-02,"Nur das Volk den Staat, oder nicht auch, und vielleicht noch mehr: der Staat das Volk?","Nur das Volk den Staat, oder nicht auch, und vielleicht noch mehr: der Staat das Volk?"
